Datetime,Ticker,Open,High,Low,Close,Volume
2025-04-16,TTE.PA,49.959999084472656,51.70000076293945,49.849998474121094,51.68000030517578,4245563
2025-04-17,TTE.PA,51.540000915527344,51.9900016784668,51.040000915527344,51.650001525878906,4393408
2025-04-22,TTE.PA,51.66999816894531,52.02000045776367,51.279998779296875,51.869998931884766,3370008
2025-04-23,TTE.PA,52.599998474121094,53.31999969482422,51.7400016784668,51.9900016784668,5575627
2025-04-24,TTE.PA,52.11000061035156,52.5099983215332,51.869998931884766,52.150001525878906,4292524
2025-04-25,TTE.PA,52.560001373291016,52.959999084472656,52.310001373291016,52.7599983215332,3833980
2025-04-16,URW.PA,69.73999786376953,70.18000030517578,69.4800033569336,70.13999938964844,212363
2025-04-17,URW.PA,70.23999786376953,71.4800033569336,69.77999877929688,71.4000015258789,316846
2025-04-22,URW.PA,71.41999816894531,72.55999755859375,70.91999816894531,71.94000244140625,206978
2025-04-23,URW.PA,72.30000305175781,73.26000213623047,71.91999816894531,72.19999694824219,352677
2025-04-24,URW.PA,72.68000030517578,73.13999938964844,71.9800033569336,72.58000183105469,204441
2025-04-25,URW.PA,73.19999694824219,73.9000015258789,72.55999755859375,73.16000366210938,254487
2025-04-16,VIE.PA,30.399999618530273,30.959999084472656,30.219999313354492,30.940000534057617,2009053
2025-04-17,VIE.PA,30.920000076293945,31.09000015258789,30.600000381469727,30.989999771118164,2061847
2025-04-22,VIE.PA,30.989999771118164,31.280000686645508,30.809999465942383,31.200000762939453,1838254
2025-04-23,VIE.PA,31.68000030517578,31.729999542236328,31.149999618530273,31.260000228881836,2113449
2025-04-24,VIE.PA,31.290000915527344,31.520000457763672,31.219999313354492,31.420000076293945,1705017
2025-04-25,VIE.PA,31.479999542236328,31.75,31.469999313354492,31.559999465942383,1166518
2025-04-16,VIV.PA,2.4140000343322754,2.4709999561309814,2.385999917984009,2.4630000591278076,3065462
2025-04-17,VIV.PA,2.4649999141693115,2.500999927520752,2.447999954223633,2.4790000915527344,1629278
