Datetime,Price,Ticker,Value
2023-07-10,Low,CS.PA,23.750045330880592
2023-07-10,Low,MT.AS,22.95245559944191
2023-07-10,Open,AC.PA,32.257702242733295
2023-07-10,Open,AI.PA,138.17638469501662
2023-07-10,Open,AIR.PA,129.96073525966722
2023-07-10,Open,BNP.PA,51.40769510539703
2023-07-10,Open,CS.PA,23.79715082431337
2023-07-10,Open,MT.AS,23.131657628673864
2023-07-10,Volume,AC.PA,336076.0
2023-07-10,Volume,AI.PA,538527.0
2023-07-10,Volume,AIR.PA,537935.0
2023-07-10,Volume,BNP.PA,2493724.0
2023-07-10,Volume,CS.PA,2274856.0
2023-07-10,Volume,MT.AS,1425771.0
2023-07-11,Close,AC.PA,32.84967041015625
2023-07-11,Close,AI.PA,139.33782958984375
2023-07-11,Close,AIR.PA,131.43170166015625
2023-07-11,Close,BNP.PA,52.61629486083984
2023-07-11,Close,CS.PA,24.320009231567383
2023-07-11,Close,MT.AS,23.54818153381348
2023-07-11,High,AC.PA,32.937010897088214
2023-07-11,High,AI.PA,140.44567160480992
2023-07-11,High,AIR.PA,132.1473019452704
2023-07-11,High,BNP.PA,52.7287218409002
2023-07-11,High,CS.PA,24.381243675452684
2023-07-11,High,MT.AS,23.58208456872184
2023-07-11,Low,AC.PA,32.616764912981765
2023-07-11,Low,AI.PA,139.23062487707804
2023-07-11,Low,AIR.PA,130.19927557678832
2023-07-11,Low,BNP.PA,51.78245457524612
2023-07-11,Low,CS.PA,23.966726129759746
2023-07-11,Low,MT.AS,23.281799753429127
2023-07-11,Open,AC.PA,32.70410539991373
2023-07-11,Open,AI.PA,139.373564494099
2023-07-11,Open,AIR.PA,131.59071215033177
2023-07-11,Open,BNP.PA,51.99794110952399
2023-07-11,Open,CS.PA,24.013829824577783
2023-07-11,Open,MT.AS,23.344763324363303
2023-07-11,Volume,AC.PA,410147.0
2023-07-11,Volume,AI.PA,527114.0
2023-07-11,Volume,AIR.PA,478959.0
2023-07-11,Volume,BNP.PA,2535717.0
2023-07-11,Volume,CS.PA,3048265.0
2023-07-11,Volume,MT.AS,1775221.0
2023-07-12,Close,AC.PA,33.0340576171875
2023-07-12,Close,AI.PA,141.8930206298828
2023-07-12,Close,AIR.PA,132.6442413330078
2023-07-12,Close,BNP.PA,53.12222290039063
2023-07-12,Close,CS.PA,25.064258575439453
2023-07-12,Close,MT.AS,24.19234275817871
2023-07-12,High,AC.PA,33.169919772875865
2023-07-12,High,AI.PA,142.05383520022934
2023-07-12,High,AIR.PA,132.6442413330078
2023-07-12,High,BNP.PA,53.40329214424669
2023-07-12,High,CS.PA,25.2055714598502
2023-07-12,High,MT.AS,24.32311239820503
2023-07-12,Low,AC.PA,32.61676459502117
2023-07-12,Low,AI.PA,139.7845412692363
2023-07-12,Low,AIR.PA,131.01426633013747
2023-07-12,Low,BNP.PA,52.48513070818923
2023-07-12,Low,CS.PA,24.41892859859952
2023-07-12,Low,MT.AS,23.59177128334416
2023-07-12,Open,AC.PA,32.88848890639791
2023-07-12,Open,AI.PA,140.08831045531517
2023-07-12,Open,AIR.PA,131.86899507865368
2023-07-12,Open,BNP.PA,52.61629611705611
2023-07-12,Open,CS.PA,24.41892859859952
2023-07-12,Open,MT.AS,23.66442169921772
2023-07-12,Volume,AC.PA,475473.0
2023-07-12,Volume,AI.PA,639344.0
2023-07-12,Volume,AIR.PA,884804.0
2023-07-12,Volume,BNP.PA,4296194.0
2023-07-12,Volume,CS.PA,4448634.0
2023-07-12,Volume,MT.AS,2448990.0
2023-07-13,Close,AC.PA,32.9564208984375
2023-07-13,Close,AI.PA,142.91151428222656
2023-07-13,Close,AIR.PA,133.7772674560547
2023-07-13,Close,BNP.PA,53.41265869140625
2023-07-13,Close,CS.PA,25.120784759521484
2023-07-13,Close,MT.AS,24.415136337280277
2023-07-13,High,AC.PA,33.16992069299366
2023-07-13,High,AI.PA,143.7691969675732
2023-07-13,High,AIR.PA,134.59224734368163
2023-07-13,High,BNP.PA,53.63751622718467
2023-07-13,High,CS.PA,25.2385457941034
2023-07-13,High,MT.AS,24.512002949252253
2023-07-13,Low,AC.PA,32.73321825047706
2023-07-13,Low,AI.PA,141.76793736843103
2023-07-13,Low,AIR.PA,132.54484146063228
2023-07-13,Low,BNP.PA,52.97231819374033
2023-07-13,Low,CS.PA,24.80989390321008
2023-07-13,Low,MT.AS,24.105164657031494
2023-07-13,Open,AC.PA,33.16992069299366
2023-07-13,Open,AI.PA,142.3754607294145
2023-07-13,Open,AIR.PA,133.18092887250705
2023-07-13,Open,BNP.PA,53.12222202626285
2023-07-13,Open,CS.PA,25.059548518409468
2023-07-13,Open,MT.AS,24.17781323032777
2023-07-13,Volume,AC.PA,399407.0
2023-07-13,Volume,AI.PA,723376.0
2023-07-13,Volume,AIR.PA,994209.0
2023-07-13,Volume,BNP.PA,2670516.0
2023-07-13,Volume,CS.PA,2956895.0
2023-07-13,Volume,MT.AS,1823451.0
2023-07-14,Close,AC.PA,32.878787994384766
2023-07-14,Close,AI.PA,143.71559143066406
2023-07-14,Close,AIR.PA,132.20692443847656
2023-07-14,Close,BNP.PA,53.07537841796875
2023-07-14,Close,CS.PA,24.814605712890625
2023-07-14,Close,MT.AS,24.16328430175781
2023-07-14,High,AC.PA,33.15051232180377
2023-07-14,High,AI.PA,144.03722057286012
2023-07-14,High,AIR.PA,133.87664822144436
2023-07-14,High,BNP.PA,53.69373218166983
2023-07-14,High,CS.PA,25.17259847261072
2023-07-14,High,MT.AS,24.39576306595232
2023-07-14,Low,AC.PA,32.83026632191228
2023-07-14,Low,AI.PA,142.58988943297788
2023-07-14,Low,AIR.PA,132.20692443847656
2023-07-14,Low,BNP.PA,53.009795713787526
2023-07-14,Low,CS.PA,24.767502017126944
2023-07-14,Low,MT.AS,24.12453876484722
2023-07-14,Open,AC.PA,32.88849084809274
2023-07-14,Open,AI.PA,142.60774938767554
2023-07-14,Open,AIR.PA,133.32007362712176
2023-07-14,Open,BNP.PA,53.34707666072412
2023-07-14,Open,CS.PA,25.050127785490652
2023-07-14,Open,MT.AS,24.357017529041723
2023-07-14,Volume,AC.PA,396572.0
2023-07-14,Volume,AI.PA,402297.0
2023-07-14,Volume,AIR.PA,578126.0
2023-07-14,Volume,BNP.PA,2209915.0
2023-07-14,Volume,CS.PA,2975705.0
2023-07-14,Volume,MT.AS,1260508.0
2023-07-17,Close,AC.PA,32.898197174072266
2023-07-17,Close,AI.PA,142.44692993164062
2023-07-17,Close,AIR.PA,132.70387268066406
2023-07-17,Close,BNP.PA,53.13158798217773
2023-07-17,Close,CS.PA,24.92765617370605
2023-07-17,Close,MT.AS,24.105165481567383
2023-07-17,High,AC.PA,33.07287815532666
2023-07-17,High,AI.PA,143.75132140615477
2023-07-17,High,AIR.PA,133.28032929150848
2023-07-17,High,BNP.PA,53.62814731753651
2023-07-17,High,CS.PA,25.06897085972337
2023-07-17,High,MT.AS,24.28436751892027
2023-07-17,Low,AC.PA,32.56824462081022
2023-07-17,Low,AI.PA,141.48204253814137
2023-07-17,Low,AIR.PA,131.37205181018592
2023-07-17,Low,BNP.PA,52.85988617637623
2023-07-17,Low,CS.PA,24.76279143587369
2023-07-17,Low,MT.AS,23.92596344421449
2023-07-17,Open,AC.PA,32.68469737432439
2023-07-17,Open,AI.PA,143.75132140615477
2023-07-17,Open,AIR.PA,131.90875959103315
2023-07-17,Open,BNP.PA,53.047266855342414
2023-07-17,Open,CS.PA,24.82873733100664
2023-07-17,Open,MT.AS,23.98892517370953
2023-07-17,Volume,AC.PA,449902.0
2023-07-17,Volume,AI.PA,358814.0
2023-07-17,Volume,AIR.PA,439349.0
2023-07-17,Volume,BNP.PA,1677982.0
2023-07-17,Volume,CS.PA,2296270.0
2023-07-17,Volume,MT.AS,1083526.0
2023-07-18,Close,AC.PA,32.975830078125
2023-07-18,Close,AI.PA,142.44692993164062
2023-07-18,Close,AIR.PA,133.22067260742188
2023-07-18,Close,BNP.PA,53.97480010986328
2023-07-18,Close,CS.PA,25.03599739074707
2023-07-18,Close,MT.AS,24.371545791625977
2023-07-18,High,AC.PA,33.04376115738164
2023-07-18,High,AI.PA,143.2331428054715
2023-07-18,High,AIR.PA,133.61823670309366
2023-07-18,High,BNP.PA,54.04975023824952
2023-07-18,High,CS.PA,25.05012814029816
2023-07-18,High,MT.AS,24.371545791625977
2023-07-18,Low,AC.PA,32.781739693691975
2023-07-18,Low,AI.PA,141.46416758829287
2023-07-18,Low,AIR.PA,132.62434921219355
2023-07-18,Low,BNP.PA,53.10348297668909
2023-07-18,Low,CS.PA,24.776921669704866
2023-07-18,Low,MT.AS,23.901743937260488
2023-07-18,Open,AC.PA,32.820558510971814
2023-07-18,Open,AI.PA,143.2331428054715
2023-07-18,Open,AIR.PA,133.12129295764362
2023-07-18,Open,BNP.PA,53.29086365863856
2023-07-18,Open,CS.PA,24.90410380633717
2023-07-18,Open,MT.AS,24.129380192068822
2023-07-18,Volume,AC.PA,453413.0
2023-07-18,Volume,AI.PA,376385.0
2023-07-18,Volume,AIR.PA,421988.0
2023-07-18,Volume,BNP.PA,1910941.0
2023-07-18,Volume,CS.PA,1968625.0
2023-07-18,Volume,MT.AS,1333406.0
2023-07-19,Close,AC.PA,32.830265045166016
2023-07-19,Close,AI.PA,141.35696411132812
2023-07-19,Close,AIR.PA,133.53872680664062
2023-07-19,Close,BNP.PA,54.30271530151367
2023-07-19,Close,CS.PA,25.09252166748047
2023-07-19,Close,MT.AS,24.04704475402832
2023-07-19,High,AC.PA,33.334894861614785
2023-07-19,High,AI.PA,143.34034876943485
2023-07-19,High,AIR.PA,134.5723631469707
2023-07-19,High,BNP.PA,54.63999982465179
2023-07-19,High,CS.PA,25.384568532478497
2023-07-19,High,MT.AS,24.4296649968356
2023-07-19,Low,AC.PA,32.78173967261433
2023-07-19,Low,AI.PA,141.2140094985813
2023-07-19,Low,AIR.PA,133.10141387459024
2023-07-19,Low,BNP.PA,54.05912290924134
2023-07-19,Low,CS.PA,24.92294548880717
2023-07-19,Low,MT.AS,23.84846903646817
2023-07-19,Open,AC.PA,33.09228280672104
2023-07-19,Open,AI.PA,142.8936399727166
2023-07-19,Open,AIR.PA,133.24055751974083
2023-07-19,Open,BNP.PA,54.30271530151367
2023-07-19,Open,CS.PA,25.26209784615377
2023-07-19,Open,MT.AS,24.390919461680323
2023-07-19,Volume,AC.PA,478059.0
2023-07-19,Volume,AI.PA,529445.0
2023-07-19,Volume,AIR.PA,582038.0
2023-07-19,Volume,BNP.PA,1892365.0
2023-07-19,Volume,CS.PA,2472834.0
2023-07-19,Volume,MT.AS,2134022.0
2023-07-20,Close,AC.PA,32.86907958984375
2023-07-20,Close,AI.PA,143.3046112060547
2023-07-20,Close,AIR.PA,133.7772674560547
2023-07-20,Close,BNP.PA,54.38703536987305
2023-07-20,Close,CS.PA,25.761404037475582
2023-07-20,Close,MT.AS,24.40060806274414
2023-07-20,High,AC.PA,33.1602133102689
2023-07-20,High,AI.PA,143.4833007197316
2023-07-20,High,AIR.PA,133.7772674560547
2023-07-20,High,BNP.PA,54.84611786717405
2023-07-20,High,CS.PA,25.850903576405592
2023-07-20,High,MT.AS,24.75416964151442
2023-07-20,Low,AC.PA,32.704105172323736
2023-07-20,Low,AI.PA,140.42780900789296
2023-07-20,Low,AIR.PA,132.08764652450975
2023-07-20,Low,BNP.PA,54.19028725988231
2023-07-20,Low,CS.PA,25.14904699898096
2023-07-20,Low,MT.AS,24.07126267613513
2023-07-20,Open,AC.PA,32.742923988904714
2023-07-20,Open,AI.PA,140.9817225070704
2023-07-20,Open,AIR.PA,133.28032369160505
2023-07-20,Open,BNP.PA,54.330823666441
2023-07-20,Open,CS.PA,25.19144104455548
2023-07-20,Open,MT.AS,24.10516571467632
2023-07-20,Volume,AC.PA,474311.0
2023-07-20,Volume,AI.PA,630304.0
2023-07-20,Volume,AIR.PA,936229.0
2023-07-20,Volume,BNP.PA,2028378.0
2023-07-20,Volume,CS.PA,3765259.0
2023-07-20,Volume,MT.AS,2525033.0
2023-07-21,Close,AC.PA,32.9564208984375
2023-07-21,Close,AI.PA,143.73345947265625
2023-07-21,Close,AIR.PA,133.67787170410156
2023-07-21,Close,BNP.PA,54.34955978393555
2023-07-21,Close,CS.PA,26.09584617614746
2023-07-21,Close,MT.AS,24.051889419555664
2023-07-21,High,AC.PA,33.1990329551727
2023-07-21,High,AI.PA,144.16229330971805
2023-07-21,High,AIR.PA,134.59224640444566
2023-07-21,High,BNP.PA,54.78053643955698
2023-07-21,High,CS.PA,26.13352877311066
2023-07-21,High,MT.AS,24.39576415818219
2023-07-21,Low,AC.PA,32.80114933020562
2023-07-21,Low,AI.PA,142.82216694972564
2023-07-21,Low,AIR.PA,132.5845893637336
2023-07-21,Low,BNP.PA,53.984169407161
2023-07-21,Low,CS.PA,25.84619155909173
2023-07-21,Low,MT.AS,23.83878433806396
2023-07-21,Open,AC.PA,32.82055873898038
2023-07-21,Open,AI.PA,142.94724660965267
2023-07-21,Open,AIR.PA,134.15493346829848
2023-07-21,Open,BNP.PA,54.31208650543794
2023-07-21,Open,CS.PA,25.86974340680508
2023-07-21,Open,MT.AS,24.39576415818219
2023-07-21,Volume,AC.PA,372234.0
2023-07-21,Volume,AI.PA,630844.0
2023-07-21,Volume,AIR.PA,1173382.0
2023-07-21,Volume,BNP.PA,3090044.0
2023-07-21,Volume,CS.PA,3322101.0
2023-07-21,Volume,MT.AS,2738877.0
2023-07-24,Close,AC.PA,32.762332916259766
2023-07-24,Close,AI.PA,143.6441192626953
2023-07-24,Close,AIR.PA,135.52650451660156
2023-07-24,Close,BNP.PA,54.68684387207031
2023-07-24,Close,CS.PA,26.166501998901367
2023-07-24,Close,MT.AS,24.429664611816406
2023-07-24,High,AC.PA,32.966129872363176
2023-07-24,High,AI.PA,144.07296810909384
2023-07-24,High,AIR.PA,135.60601733905125
2023-07-24,High,BNP.PA,54.73368815031064
2023-07-24,High,CS.PA,26.237159339687253
2023-07-24,High,MT.AS,24.429664611816406
2023-07-24,Low,AC.PA,32.645880157033865
2023-07-24,Low,AI.PA,142.69709180634848
2023-07-24,Low,AIR.PA,132.30630345223034
2023-07-24,Low,BNP.PA,53.61877860263779
2023-07-24,Low,CS.PA,25.94040102403368
2023-07-24,Low,MT.AS,23.819408124017684
2023-07-24,Open,AC.PA,32.801151736657225
2023-07-24,Open,AI.PA,143.39395993492343
2023-07-24,Open,AIR.PA,133.20081133064912
2023-07-24,Open,BNP.PA,53.78742086349443
2023-07-24,Open,CS.PA,25.9686643197262
2023-07-24,Open,MT.AS,23.92596157727495
2023-07-24,Volume,AC.PA,431677.0
2023-07-24,Volume,AI.PA,386677.0
2023-07-24,Volume,AIR.PA,697345.0
2023-07-24,Volume,BNP.PA,1838833.0
2023-07-24,Volume,CS.PA,1966441.0
2023-07-24,Volume,MT.AS,2080152.0
2023-07-25,Close,AC.PA,32.69440078735352
2023-07-25,Close,AI.PA,143.3046112060547
2023-07-25,Close,AIR.PA,132.20692443847656
2023-07-25,Close,BNP.PA,54.89296340942383
2023-07-25,Close,CS.PA,26.138240814208984
2023-07-25,Close,MT.AS,25.015708923339844
2023-07-25,High,AC.PA,32.9564222637182
2023-07-25,High,AI.PA,143.62624033406263
2023-07-25,High,AIR.PA,137.91182919580348
2023-07-25,High,BNP.PA,55.07097309770877
2023-07-25,High,CS.PA,26.288974799265517
2023-07-25,High,MT.AS,25.214284654965645
2023-07-25,Low,AC.PA,32.60706029523195
2023-07-25,Low,AI.PA,141.51777605233804
2023-07-25,Low,AIR.PA,130.59681631573443
2023-07-25,Low,BNP.PA,54.64937101629762
2023-07-25,Low,CS.PA,26.02989907786444
2023-07-25,Low,MT.AS,24.78322830563337
2023-07-25,Open,AC.PA,32.752629016090005
2023-07-25,Open,AI.PA,143.51903562331438
2023-07-25,Open,AIR.PA,135.42711035292024
2023-07-25,Open,BNP.PA,54.78053642598015
2023-07-25,Open,CS.PA,26.20418670805986
2023-07-25,Open,MT.AS,25.025393922132004
2023-07-25,Volume,AC.PA,385333.0
2023-07-25,Volume,AI.PA,447040.0
2023-07-25,Volume,AIR.PA,1613325.0
2023-07-25,Volume,BNP.PA,1388311.0
2023-07-25,Volume,CS.PA,2169366.0
2023-07-25,Volume,MT.AS,3026376.0
2023-07-26,Close,AC.PA,32.39356231689453
2023-07-26,Close,AI.PA,141.35696411132812
2023-07-26,Close,AIR.PA,132.36593627929688
2023-07-26,Close,BNP.PA,54.45261764526367
2023-07-26,Close,CS.PA,26.07700538635254
2023-07-26,Close,MT.AS,24.84134864807129
2023-07-26,High,AC.PA,32.9758297626571
2023-07-26,High,AI.PA,142.76856030997445
2023-07-26,High,AIR.PA,132.38581827659
2023-07-26,High,BNP.PA,55.07097139608159
2023-07-26,High,CS.PA,26.213608626108275
2023-07-26,High,MT.AS,25.257873791724187
2023-07-26,Low,AC.PA,32.31592468307758
2023-07-26,Low,AI.PA,139.90961801267252
2023-07-26,Low,AIR.PA,128.78795020807686
2023-07-26,Low,BNP.PA,53.92795602274499
2023-07-26,Low,CS.PA,25.761404859913103
2023-07-26,Low,MT.AS,24.80744561057182
2023-07-26,Open,AC.PA,32.56824329101653
2023-07-26,Open,AI.PA,142.62562069299108
2023-07-26,Open,AIR.PA,132.20692579751318
2023-07-26,Open,BNP.PA,54.7899021591624
2023-07-26,Open,CS.PA,26.17121457918032
2023-07-26,Open,MT.AS,25.18522336989562
2023-07-26,Volume,AC.PA,1015507.0
2023-07-26,Volume,AI.PA,769696.0
2023-07-26,Volume,AIR.PA,1217713.0
2023-07-26,Volume,BNP.PA,2636487.0
2023-07-26,Volume,CS.PA,2815871.0
2023-07-26,Volume,MT.AS,1806331.0
2023-07-27,Close,AC.PA,32.73321914672852
2023-07-27,Close,AI.PA,144.69834899902344
2023-07-27,Close,AIR.PA,130.1992645263672
2023-07-27,Close,BNP.PA,56.07345581054688
2023-07-27,Close,CS.PA,26.44441795349121
2023-07-27,Close,MT.AS,24.66698837280273
2023-07-27,High,AC.PA,32.95642180080035
2023-07-27,High,AI.PA,145.07358798436996
2023-07-27,High,AIR.PA,131.0937572240808
2023-07-27,High,BNP.PA,56.766763287157424
2023-07-27,High,CS.PA,26.5668904371754
2023-07-27,High,MT.AS,25.35473779579293
2023-07-27,Low,AC.PA,31.68513695795788
2023-07-27,Low,AI.PA,141.64285725393876
2023-07-27,Low,AIR.PA,128.11209467767546
2023-07-27,Low,BNP.PA,55.17403279277321
2023-07-27,Low,CS.PA,26.204186230711933
2023-07-27,Low,MT.AS,24.231089550078725
2023-07-27,Open,AC.PA,32.66528806513997
2023-07-27,Open,AI.PA,142.94724872983625
2023-07-27,Open,AIR.PA,130.6962082841014
2023-07-27,Open,BNP.PA,55.27709235034945
2023-07-27,Open,CS.PA,26.2136073292177
2023-07-27,Open,MT.AS,24.991489392715227
2023-07-27,Volume,AC.PA,898340.0
2023-07-27,Volume,AI.PA,841914.0
2023-07-27,Volume,AIR.PA,1830283.0
2023-07-27,Volume,BNP.PA,5221786.0
2023-07-27,Volume,CS.PA,3887028.0
2023-07-27,Volume,MT.AS,2640163.0
2023-07-28,Close,AC.PA,33.04376220703125
2023-07-28,Close,AI.PA,146.25289916992188
2023-07-28,Close,AIR.PA,132.60447692871094
2023-07-28,Close,BNP.PA,56.38263320922852
2023-07-28,Close,CS.PA,26.54804801940918
2023-07-28,Close,MT.AS,24.870407104492188
2023-07-28,High,AC.PA,33.169921516215155
2023-07-28,High,AI.PA,146.5566683460197
2023-07-28,High,AIR.PA,133.817020969664
2023-07-28,High,BNP.PA,56.907298411402266
2023-07-28,High,CS.PA,26.811831587814044
2023-07-28,High,MT.AS,25.03507979118588
2023-07-28,Low,AC.PA,32.42267591868942
2023-07-28,Low,AI.PA,144.26951453556194
2023-07-28,Low,AIR.PA,129.70232706257556
2023-07-28,Low,BNP.PA,55.95166013636577
2023-07-28,Low,CS.PA,26.444417733598247
2023-07-28,Low,MT.AS,24.64277269022221
2023-07-28,Open,AC.PA,32.66528798144584
2023-07-28,Open,AI.PA,145.002117553239
2023-07-28,Open,AIR.PA,130.06012719212762
2023-07-28,Open,BNP.PA,56.12966982107274
2023-07-28,Open,CS.PA,26.449129181257355
2023-07-28,Open,MT.AS,24.788071684933826
2023-07-28,Volume,AC.PA,493256.0
2023-07-28,Volume,AI.PA,689900.0
2023-07-28,Volume,AIR.PA,1153596.0
2023-07-28,Volume,BNP.PA,3477639.0
2023-07-28,Volume,CS.PA,3176213.0
2023-07-28,Volume,MT.AS,1689131.0
2023-07-31,Close,AC.PA,33.27667236328125
2023-07-31,Close,AI.PA,145.9491424560547
2023-07-31,Close,AIR.PA,133.16104125976562
2023-07-31,Close,BNP.PA,56.23272705078125
2023-07-31,Close,CS.PA,26.350210189819336
2023-07-31,Close,MT.AS,25.47582244873047
2023-07-31,High,AC.PA,33.27667236328125
2023-07-31,High,AI.PA,146.5030559492631
2023-07-31,High,AIR.PA,133.57847218443655
2023-07-31,High,BNP.PA,56.6824385309081
2023-07-31,High,CS.PA,26.64696851967601
2023-07-31,High,MT.AS,25.58237591260356
2023-07-31,Low,AC.PA,32.74292655041862
2023-07-31,Low,AI.PA,145.37735401336593
2023-07-31,Low,AIR.PA,132.2267845955176
2023-07-31,Low,BNP.PA,55.98913109863599
2023-07-31,Low,CS.PA,26.34078909080426
2023-07-31,Low,MT.AS,24.788072975745763
2023-07-31,Open,AC.PA,33.02435373773182
2023-07-31,Open,AI.PA,146.1456919215234
2023-07-31,Open,AIR.PA,132.76349233117986
2023-07-31,Open,BNP.PA,56.3826308774902
2023-07-31,Open,CS.PA,26.519786378308865
2023-07-31,Open,MT.AS,24.86072340067324
2023-07-31,Volume,AC.PA,690963.0
2023-07-31,Volume,AI.PA,682371.0
2023-07-31,Volume,AIR.PA,905692.0
2023-07-31,Volume,BNP.PA,2410299.0
2023-07-31,Volume,CS.PA,3293106.0
2023-07-31,Volume,MT.AS,3260225.0
2023-08-01,Close,AC.PA,32.898197174072266
2023-08-01,Close,AI.PA,144.751953125
2023-08-01,Close,AIR.PA,130.994384765625
2023-08-01,Close,BNP.PA,55.18340301513672
2023-08-01,Close,CS.PA,26.17121315002441
2023-08-01,Close,MT.AS,24.9818058013916
2023-08-01,High,AC.PA,33.28637425310826
2023-08-01,High,AI.PA,146.0742194984426
2023-08-01,High,AIR.PA,133.75739099712086
2023-08-01,High,BNP.PA,56.49506067073901
2023-08-01,High,CS.PA,26.48681186233876
2023-08-01,High,MT.AS,25.500040071161507
2023-08-01,Low,AC.PA,32.791447274198326
2023-08-01,Low,AI.PA,144.1980246459513
2023-08-01,Low,AIR.PA,130.95462077013138
2023-08-01,Low,BNP.PA,55.11782031105607
2023-08-01,Low,CS.PA,26.091134711581905
2023-08-01,Low,MT.AS,24.88009483864337
2023-08-01,Open,AC.PA,33.24755543461477
2023-08-01,Open,AI.PA,145.16292699805578
2023-08-01,Open,AIR.PA,133.3797088675354
2023-08-01,Open,BNP.PA,56.07345502022818
2023-08-01,Open,CS.PA,26.43028706848515
2023-08-01,Open,MT.AS,25.47582203153091
2023-08-01,Volume,AC.PA,557987.0
2023-08-01,Volume,AI.PA,510858.0
2023-08-01,Volume,AIR.PA,1087533.0
2023-08-01,Volume,BNP.PA,2469141.0
2023-08-01,Volume,CS.PA,2503771.0
2023-08-01,Volume,MT.AS,2527384.0
2023-08-02,Close,AC.PA,32.18976593017578
2023-08-02,Close,AI.PA,142.8936309814453
2023-08-02,Close,AIR.PA,130.95462036132812
2023-08-02,Close,BNP.PA,53.97480010986328
2023-08-02,Close,CS.PA,25.78024673461914
2023-08-02,Close,MT.AS,24.63308525085449
2023-08-02,High,AC.PA,32.51001562220395
2023-08-02,High,AI.PA,143.91212817353718
2023-08-02,High,AIR.PA,132.3261900566814
2023-08-02,High,BNP.PA,54.77116354066198
2023-08-02,High,CS.PA,26.025189914143876
2023-08-02,High,MT.AS,24.952743770550704
2023-08-02,Low,AC.PA,31.97626983745653
2023-08-02,Low,AI.PA,141.98235349110783
2023-08-02,Low,AIR.PA,129.7818403117808
2023-08-02,Low,BNP.PA,53.61877717155821
2023-08-02,Low,CS.PA,25.610670549033493
2023-08-02,Low,MT.AS,24.555592332369866
2023-08-02,Open,AC.PA,32.51001562220395
2023-08-02,Open,AI.PA,143.57263910668155
2023-08-02,Open,AIR.PA,130.298666092939
2023-08-02,Open,BNP.PA,54.340190473970665
2023-08-02,Open,CS.PA,25.92155962364356
2023-08-02,Open,MT.AS,24.725107514187204
2023-08-02,Volume,AC.PA,742243.0
2023-08-02,Volume,AI.PA,679574.0
2023-08-02,Volume,AIR.PA,1075303.0
2023-08-02,Volume,BNP.PA,3537471.0
2023-08-02,Volume,CS.PA,4467263.0
2023-08-02,Volume,MT.AS,1894163.0
2023-08-03,Close,AC.PA,31.63661193847656
2023-08-03,Close,AI.PA,141.07106018066406
2023-08-03,Close,AIR.PA,129.62281799316406
2023-08-03,Close,BNP.PA,54.61189270019531
2023-08-03,Close,CS.PA,25.35630798339844
2023-08-03,Close,MT.AS,24.458724975585938
2023-08-03,High,AC.PA,32.04420213454478
2023-08-03,High,AI.PA,142.28610682452228
2023-08-03,High,AIR.PA,130.37816710387165
2023-08-03,High,BNP.PA,54.68684282915262
2023-08-03,High,CS.PA,25.954532485053505
2023-08-03,High,MT.AS,24.55559158262838
2023-08-03,Low,AC.PA,31.52015918329979
2023-08-03,Low,AI.PA,140.24911245224163
2023-08-03,Low,AIR.PA,128.251248262556
2023-08-03,Low,BNP.PA,53.40329104510138
2023-08-03,Low,CS.PA,25.21028364698631
2023-08-03,Low,MT.AS,24.080947240454947
2023-08-03,Open,AC.PA,32.02479272502093
2023-08-03,Open,AI.PA,142.0538224650159
2023-08-03,Open,AIR.PA,129.88122330762482
2023-08-03,Open,BNP.PA,53.54382745113157
2023-08-03,Open,CS.PA,25.954532485053505
2023-08-03,Open,MT.AS,24.48778551197173
2023-08-03,Volume,AC.PA,596469.0
2023-08-03,Volume,AI.PA,680709.0
2023-08-03,Volume,AIR.PA,1153460.0
2023-08-03,Volume,BNP.PA,2629468.0
2023-08-03,Volume,CS.PA,4992669.0
2023-08-03,Volume,MT.AS,2455063.0
2023-08-04,Close,AC.PA,31.88892936706543
2023-08-04,Close,AI.PA,142.07168579101562
2023-08-04,Close,AIR.PA,130.00048828125
2023-08-04,Close,BNP.PA,55.54879379272461
2023-08-04,Close,CS.PA,25.865034103393555
2023-08-04,Close,MT.AS,24.386075973510746
2023-08-04,High,AC.PA,31.99567926446896
2023-08-04,High,AI.PA,142.19676544812611
2023-08-04,High,AIR.PA,130.89498096674953
2023-08-04,High,BNP.PA,55.8111246109605
2023-08-04,High,CS.PA,25.945112542963376
2023-08-04,High,MT.AS,24.555593007566145
2023-08-04,Low,AC.PA,31.539567412641578
2023-08-04,Low,AI.PA,139.78453205615284
2023-08-04,Low,AIR.PA,129.24512407387553
2023-08-04,Low,BNP.PA,54.714953485626815
2023-08-04,Low,CS.PA,25.318622963407737
2023-08-04,Low,MT.AS,24.15359721166447
2023-08-04,Open,AC.PA,31.704541834471616
2023-08-04,Open,AI.PA,141.8930112778312
2023-08-04,Open,AIR.PA,130.35828838855377
2023-08-04,Open,BNP.PA,55.05223443450609
2023-08-04,Open,CS.PA,25.43167434959724
2023-08-04,Open,MT.AS,24.526532469494
2023-08-04,Volume,AC.PA,573850.0
2023-08-04,Volume,AI.PA,656462.0
2023-08-04,Volume,AIR.PA,882424.0
2023-08-04,Volume,BNP.PA,2588979.0
2023-08-04,Volume,CS.PA,3332271.0
2023-08-04,Volume,MT.AS,1673479.0
2023-08-07,Close,AC.PA,32.15095138549805
2023-08-07,Close,AI.PA,142.6077423095703
2023-08-07,Close,AIR.PA,130.3185272216797
